DIRECTION,Month of Month,ROUTE_NAME,TIME_PERIOD_NAME,Prc Trips at Crowding Threshold
INBOUND,May 2023,001X - 1X CALIFORNIA EXPRESS,0600 AM Peak (6am-9am),0%
INBOUND,April 2023,001X - 1X CALIFORNIA EXPRESS,0600 AM Peak (6am-9am),0%
INBOUND,March 2023,001X - 1X CALIFORNIA EXPRESS,0600 AM Peak (6am-9am),0%
INBOUND,February 2023,001X - 1X CALIFORNIA EXPRESS,0600 AM Peak (6am-9am),0%
INBOUND,June 2023,001X - 1X CALIFORNIA EXPRESS,0900 Mid-Day (9am-2pm),0%
INBOUND,May 2023,001X - 1X CALIFORNIA EXPRESS,0900 Mid-Day (9am-2pm),0%
INBOUND,April 2023,001X - 1X CALIFORNIA EXPRESS,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2023,001X - 1X CALIFORNIA EXPRESS,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2023,001X - 1X CALIFORNIA EXPRESS,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),13%
INBOUND,August 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),10%
INBOUND,July 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,June 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,May 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),9%
INBOUND,April 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),9%
INBOUND,March 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,February 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),11%
INBOUND,January 2025,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,December 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),4%
INBOUND,November 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,October 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),13%
INBOUND,September 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,August 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),10%
INBOUND,July 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),7%
INBOUND,June 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),5%
INBOUND,May 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),5%
INBOUND,April 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),4%
INBOUND,March 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),8%
INBOUND,February 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),9%
INBOUND,January 2024,002 - 2  SUTTER,0600 AM Peak (6am-9am),4%
INBOUND,December 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),3%
INBOUND,November 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),3%
INBOUND,October 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),4%
INBOUND,September 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),2%
INBOUND,August 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,July 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,June 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),3%
INBOUND,May 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),2%
INBOUND,April 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),1%
INBOUND,March 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),4%
INBOUND,February 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),1%
INBOUND,January 2023,002 - 2  SUTTER,0600 AM Peak (6am-9am),2%
INBOUND,December 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,November 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,October 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,September 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,August 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,July 2022,002 - 2  SUTTER,0600 AM Peak (6am-9am),0%
INBOUND,September 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,May 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,April 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,January 2025,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,December 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,November 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,October 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,May 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,April 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,January 2024,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,December 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,November 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,October 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,May 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,April 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,January 2023,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,December 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,November 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,October 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2022,002 - 2  SUTTER,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,August 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,July 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,June 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,May 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,April 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,March 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,February 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,January 2025,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,December 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,November 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,October 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,September 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,August 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,July 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,June 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,May 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,April 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,March 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,February 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,January 2024,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,December 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,November 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,October 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,September 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,August 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,July 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,June 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,May 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,April 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,March 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,February 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,January 2023,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,December 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,November 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,October 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,September 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,August 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,July 2022,002 - 2  SUTTER,1400 School (2pm-4pm),0%
INBOUND,September 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2025,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,April 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2024,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,April 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2023,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,July 2022,002 - 2  SUTTER,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),2%
INBOUND,August 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),0%
INBOUND,July 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),0%
INBOUND,June 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),8%
INBOUND,May 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),12%
INBOUND,April 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),11%
INBOUND,March 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),13%
INBOUND,February 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),13%
INBOUND,January 2025,005 - 5 FULTON,0600 AM Peak (6am-9am),9%
INBOUND,December 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),8%
INBOUND,November 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),9%
INBOUND,October 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),13%
INBOUND,September 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),11%
INBOUND,August 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),7%
INBOUND,July 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),9%
INBOUND,June 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),10%
INBOUND,May 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),10%
INBOUND,April 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),9%
INBOUND,March 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),12%
INBOUND,February 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),15%
INBOUND,January 2024,005 - 5 FULTON,0600 AM Peak (6am-9am),10%
INBOUND,December 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),5%
INBOUND,November 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),4%
INBOUND,October 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),5%
INBOUND,September 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),5%
INBOUND,August 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),7%
INBOUND,July 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),5%
INBOUND,June 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),8%
INBOUND,May 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),7%
INBOUND,April 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),8%
INBOUND,March 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),4%
INBOUND,February 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),6%
INBOUND,January 2023,005 - 5 FULTON,0600 AM Peak (6am-9am),4%
INBOUND,December 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),2%
INBOUND,November 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),3%
INBOUND,October 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),6%
INBOUND,September 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),4%
INBOUND,August 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),3%
INBOUND,July 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),1%
INBOUND,June 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),2%
INBOUND,May 2022,005 - 5 FULTON,0600 AM Peak (6am-9am),1%
INBOUND,September 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,May 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,April 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,January 2025,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,December 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,November 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,October 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,September 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,August 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,July 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,May 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,April 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,March 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,February 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,January 2024,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,December 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,November 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,October 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,July 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,June 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,May 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,April 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,March 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,February 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,January 2023,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,December 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,November 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,October 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,August 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,July 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,June 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),1%
INBOUND,May 2022,005 - 5 FULTON,0900 Mid-Day (9am-2pm),0%
INBOUND,September 2025,005 - 5 FULTON,1400 School (2pm-4pm),4%
INBOUND,August 2025,005 - 5 FULTON,1400 School (2pm-4pm),3%
INBOUND,July 2025,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,June 2025,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,May 2025,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,April 2025,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,March 2025,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,February 2025,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,January 2025,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,December 2024,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,November 2024,005 - 5 FULTON,1400 School (2pm-4pm),2%
INBOUND,October 2024,005 - 5 FULTON,1400 School (2pm-4pm),2%
INBOUND,September 2024,005 - 5 FULTON,1400 School (2pm-4pm),2%
INBOUND,August 2024,005 - 5 FULTON,1400 School (2pm-4pm),2%
INBOUND,July 2024,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,June 2024,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,May 2024,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,April 2024,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,March 2024,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,February 2024,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,January 2024,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,December 2023,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,November 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,October 2023,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,September 2023,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,August 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,July 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,June 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,May 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,April 2023,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,March 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,February 2023,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,January 2023,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,December 2022,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,November 2022,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,October 2022,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,September 2022,005 - 5 FULTON,1400 School (2pm-4pm),2%
INBOUND,August 2022,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,July 2022,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,June 2022,005 - 5 FULTON,1400 School (2pm-4pm),0%
INBOUND,May 2022,005 - 5 FULTON,1400 School (2pm-4pm),1%
INBOUND,September 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,July 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,March 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2025,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,September 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),2%
INBOUND,August 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,July 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,March 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,February 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,January 2024,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,October 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,September 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,August 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,July 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,May 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,April 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,March 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,February 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,January 2023,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,December 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,November 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,October 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,August 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),2%
INBOUND,July 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,June 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),1%
INBOUND,May 2022,005 - 5 FULTON,1600 PM Peak (4pm-7pm),0%
INBOUND,September 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,August 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),4%
INBOUND,July 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,June 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,May 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,April 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,March 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,February 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
INBOUND,January 2025,005 - 5 FULTON,1900 Evening (7pm-10pm),0%
